epoch,train_loss,val_loss
1,0.044249637983739376,0.03676139935851097
2,0.02658868224049608,0.028493288904428482
3,0.021043159843732912,0.0239531962821881
4,0.018942829221487045,0.018016303579012554
5,0.020583161075289052,0.02067533570031325
6,0.015874735700587433,0.016082155828674633
7,0.015748326123381656,0.015069298135737577
8,0.014134020311757922,0.01593564512828986
9,0.012938062272345027,0.01591408501068751
10,0.012723283531765142,0.01425122655928135
11,0.012677344027906656,0.01329957383374373
12,0.011682815888586143,0.012446759268641472
13,0.014299807759622732,0.016761388008793194
14,0.014013481636842092,0.013150890978674093
15,0.012479173019528389,0.011670826002955437
16,0.013292298652231693,0.011706355959177017
17,0.012424713699147105,0.010935312137007713
18,0.011595960473641753,0.010763990692794323
19,0.011064355378039181,0.01050342588375012
20,0.010630453859145442,0.01213321586449941
21,0.0108649175769339,0.011341041885316372
22,0.01092897456449767,0.010000232917567095
23,0.011260657338425517,0.011877059626082579
24,0.010945063084363937,0.01019967378427585
25,0.009797660323480764,0.00965893610070149
26,0.010039104226355752,0.009465995865563551
27,0.009833651478402317,0.01065609355767568
28,0.01214194274507463,0.011688239562014738
29,0.012570195676138004,0.011631228650609652
30,0.010130889248102903,0.011655942847331366
31,0.010509652706484,0.010677453130483627
32,0.009221994628508886,0.00957527756690979
33,0.009860671823844314,0.008520394408454498
34,0.010332480616246661,0.00888496699432532
35,0.009705342313585183,0.009419620347519716
36,0.00908953684847802,0.010254641063511372
37,0.009267051316176852,0.007938453927636147
38,0.01050651081216832,0.009415525011718273
39,0.009391449702282747,0.008835022648175558
40,0.00832712669701626,0.008308849763125181
41,0.00976472208276391,0.007994017098098993
42,0.011225881365438303,0.009871218353509903
43,0.010372879061227044,0.007943915979315838
44,0.008551132787639895,0.008331326302140951
45,0.007949277991428971,0.007352322650452455
46,0.008146705804392695,0.0080510297169288
47,0.007764549537872274,0.007400294144948323
48,0.00859465345274657,0.007275502973546584
49,0.008458308720340332,0.007377503284563621
50,0.007903277175500989,0.007393648071835439
51,0.008089600208525857,0.007229808873186509
52,0.008504393704545995,0.007648783425490062
53,0.007863678659001986,0.007057189010083675
54,0.008488458426048359,0.007891051626453796
55,0.007826191023923457,0.008287972304970026
56,0.007976507651619613,0.007015853965034087
57,0.008630974295859536,0.007042995964487393
58,0.008683333794275919,0.00703256344422698
59,0.008449826932822665,0.007485546792546908
60,0.007979779969900846,0.007512995818008979
61,0.007463924780798455,0.007108586219449838
62,0.007573107024654746,0.007320880734672149
63,0.0078184117252628,0.006708184257149696
64,0.008310531421254078,0.006629268638789654
65,0.007408564755072196,0.006725686447074016
66,0.007478057988919318,0.006653656406948964
67,0.007438817371924718,0.006682863458991051
68,0.007154402090236545,0.006789631986369689
69,0.007369930933540066,0.006516759749501944
70,0.006614752501870195,0.006649364872525136
71,0.00734166509937495,0.006963792722672224
72,0.007840699516236782,0.006699654428909223
73,0.007531895651482046,0.0067062390347321825
74,0.0077233554717774195,0.006626694928854704
75,0.008584622875787318,0.0067505921858052416
76,0.006881374982185662,0.00648898600290219
77,0.007051839997681479,0.00637101149186492
78,0.006821239095491667,0.006443145840118329
79,0.007499469327740371,0.006415786687284708
80,0.006787507600771884,0.0063319941982626915
