epoch,train_loss,val_loss
1,0.03806342878802256,0.03951410949230194
2,0.030630646104162388,0.026067759841680527
3,0.01901562139391899,0.018425478289524715
4,0.01576076786626469,0.016699012058476608
5,0.014935810880904848,0.01516413533439239
6,0.014896848493001678,0.01800725298623244
7,0.012637660415335135,0.01514836431791385
8,0.012642584063790062,0.013471286743879318
9,0.01230246192691001,0.014753900468349457
10,0.01126846137710593,0.015140732750296593
11,0.011465616524219513,0.011087294047077497
12,0.01056214515119791,0.011065380647778511
13,0.010486793281002478,0.013072581340869268
14,0.010965933176604185,0.014423254256447157
15,0.010990956290201708,0.011369611447056135
16,0.010061645626344463,0.009550521150231361
17,0.009414157576181671,0.009774665658672651
18,0.009056460112333298,0.01162427601714929
19,0.009549200111492113,0.009248087803522745
20,0.009473644450984219,0.010009280716379484
21,0.009299800434911793,0.009149706612030665
22,0.008866470349444584,0.00840576272457838
23,0.008261636746200647,0.008259870732824007
24,0.008214548314836893,0.008308888568232456
25,0.007633864032951268,0.009550552815198898
26,0.007686262018978596,0.009451004986961683
27,0.008643579415299675,0.010811942629516125
28,0.008398558224805376,0.007988549148042997
29,0.008263269989666614,0.0077396246294180555
30,0.008078505793078379,0.007817050442099571
31,0.008383356034755707,0.0075575973217686014
32,0.0081513902511109,0.007578242880602677
33,0.007574900815432722,0.007405940132836501
34,0.0074920648370276795,0.007448870067795117
35,0.008282332215458155,0.011107382675011953
36,0.007201654286208478,0.007421258371323347
37,0.006867312953214754,0.007965652272105217
38,0.007065750065852295,0.00710083885739247
39,0.00673040569844571,0.006826145884891351
40,0.006678030360490084,0.007621985549728076
41,0.007756988009945912,0.006853573955595493
42,0.006704910573634234,0.006760681203256051
43,0.007112319496544925,0.008983581016461054
44,0.006652367809279399,0.0070807551965117455
45,0.0061973045072094965,0.006630613158146541
46,0.006956251549788497,0.006891326047480106
47,0.006247373890470375,0.00679969818641742
48,0.006448511118915948,0.006269202412416537
49,0.006075884215533733,0.006776155283053716
50,0.00627477475526658,0.006163837853819132
51,0.006362776906991547,0.007132643057654302
52,0.006737586280161684,0.008663958869874477
53,0.006819476204162294,0.00667527737095952
54,0.006477953781458465,0.007677444412062566
55,0.0063857064497741785,0.007310889816532533
56,0.006906198337674141,0.006521968015780051
57,0.005898318465121768,0.005535138150056203
58,0.005560258445753293,0.005371877923607826
59,0.005549306684935635,0.00540010305121541
60,0.005599929739467122,0.006563017765680949
61,0.0053626677783375435,0.005102035899957021
62,0.00566042261198163,0.00605138810351491
63,0.005445287605239587,0.005767752105991046
64,0.005418648138980974,0.005892155536760886
65,0.005557747854089195,0.005002950007716815
66,0.00531638769263571,0.005644340378542741
67,0.005245957015590234,0.005323032382875681
68,0.0048436174507845535,0.005178288711855809
69,0.004957940852777524,0.005284441479792197
70,0.005723773459480567,0.00541557294006149
71,0.004888224965808066,0.005518617729345958
72,0.005079790187830275,0.004632795539995034
73,0.004921219607984478,0.004561518629391988
74,0.004778611981733279,0.004460205789655447
75,0.004745056577534838,0.005065910052508116
76,0.004955980884419246,0.004497089268018802
77,0.005133827978914434,0.004530355799943209
78,0.00508089947768233,0.005541805798808734
79,0.004845237274738875,0.004762189307560523
80,0.0049934272061694755,0.00513391134639581
